Date,City,PM2.5,PM10,NO2,AQI
2024-04-22,Beijing,80.04,139.98,26.77,120.0
2024-04-23,Beijing,94.81,151.27,32.0,142.0
2024-04-24,Beijing,93.19,164.73,35.04,140.0
2024-04-25,Beijing,83.22,135.57,28.48,125.0
2024-04-26,Beijing,88.09,177.04,23.71,132.0
2024-04-27,Beijing,95.42,132.73,33.65,143.0
2024-04-28,Beijing,82.36,146.28,31.95,124.0
2024-04-29,Beijing,116.76,163.34,31.79,175.0
2024-04-30,Beijing,97.59,163.51,38.0,146.0
2024-05-01,Beijing,106.71,146.33,31.63,160.0
2024-05-02,Beijing,93.96,126.95,25.79,141.0
2024-05-03,Beijing,84.97,155.98,32.28,127.0
2024-05-04,Beijing,109.45,172.06,26.55,164.0
2024-05-05,Beijing,89.95,156.98,39.24,135.0
2024-05-06,Beijing,99.75,138.34,37.35,150.0
2024-05-07,Beijing,73.88,146.34,23.29,111.0
2024-05-08,Beijing,101.25,120.2,42.3,152.0
2024-05-09,Beijing,93.3,118.67,35.89,140.0
2024-05-10,Beijing,81.48,157.29,32.32,122.0
2024-05-11,Beijing,107.28,137.15,28.23,161.0
2024-05-12,Beijing,85.93,152.39,34.99,129.0
2024-05-13,Beijing,109.88,174.91,41.56,165.0
2024-05-14,Beijing,84.55,169.98,30.11,127.0
2024-05-15,Beijing,90.89,158.6,31.25,136.0
2024-05-16,Beijing,95.18,154.71,33.01,143.0
2024-05-17,Beijing,87.13,150.64,24.45,131.0
2024-05-18,Beijing,85.03,139.07,31.02,128.0
2024-05-19,Beijing,79.67,134.29,29.04,120.0
2024-05-20,Beijing,96.6,131.37,34.39,145.0
2024-05-21,Beijing,105.74,144.77,37.22,159.0
2024-05-22,Beijing,109.03,144.84,31.12,164.0
2024-05-23,Beijing,94.8,133.31,30.78,142.0
2024-05-24,Beijing,52.26,123.67,31.96,78.0
2024-05-25,Beijing,85.89,128.29,22.29,129.0
2024-05-26,Beijing,90.1,157.38,28.55,135.0
2024-05-27,Beijing,79.66,149.93,28.87,119.0
2024-05-28,Beijing,76.39,171.28,26.1,115.0
2024-05-29,Beijing,68.13,132.69,28.49,102.0
2024-05-30,Beijing,61.99,137.12,27.02,93.0
2024-05-31,Beijing,100.11,142.93,34.98,150.0
2024-06-01,Beijing,88.78,145.04,29.6,133.0
2024-06-02,Beijing,95.06,150.9,24.6,143.0
2024-06-03,Beijing,85.12,152.65,35.27,128.0
2024-06-04,Beijing,87.58,176.19,31.72,131.0
2024-06-05,Beijing,71.05,155.12,29.23,107.0
2024-06-06,Beijing,93.6,142.21,24.68,140.0
2024-06-07,Beijing,91.45,132.22,36.31,137.0
2024-06-08,Beijing,89.08,138.85,36.91,134.0
2024-06-09,Beijing,95.15,150.65,37.68,143.0
2024-06-10,Beijing,80.29,140.26,36.54,120.0
2024-06-11,Beijing,64.12,130.38,22.61,96.0
2024-06-12,Beijing,99.18,156.27,37.43,149.0
2024-06-13,Beijing,81.74,115.61,25.97,123.0
2024-06-14,Beijing,75.23,145.54,28.92,113.0
2024-06-15,Beijing,86.94,144.89,35.12,130.0
2024-06-16,Beijing,81.99,152.49,40.74,123.0
2024-06-17,Beijing,83.07,110.96,25.45,125.0
2024-06-18,Beijing,76.13,115.86,30.28,114.0
2024-06-19,Beijing,81.63,134.22,30.61,122.0
2024-06-20,Beijing,87.58,101.32,25.82,131.0
2024-06-21,Beijing,74.82,134.0,27.89,112.0
2024-06-22,Beijing,74.11,144.64,22.47,111.0
2024-06-23,Beijing,57.51,127.94,23.08,86.0
2024-06-24,Beijing,67.75,143.14,30.13,102.0
2024-06-25,Beijing,86.19,141.61,23.91,129.0
2024-06-26,Beijing,91.05,117.04,25.63,137.0
2024-06-27,Beijing,74.04,130.14,39.14,111.0
2024-06-28,Beijing,65.0,144.25,35.02,97.0
2024-06-29,Beijing,71.37,133.84,27.51,107.0
2024-06-30,Beijing,81.25,137.08,27.79,122.0
2024-07-01,Beijing,74.86,124.1,27.98,112.0
2024-07-02,Beijing,68.97,117.2,36.87,103.0
2024-07-03,Beijing,83.69,122.28,36.82,126.0
2024-07-04,Beijing,59.25,159.87,24.43,89.0
2024-07-05,Beijing,96.89,142.09,29.11,145.0
2024-07-06,Beijing,71.18,136.15,27.4,107.0
2024-07-07,Beijing,88.67,149.43,22.48,133.0
2024-07-08,Beijing,86.66,122.44,29.77,130.0
2024-07-09,Beijing,85.8,123.17,29.21,129.0
2024-07-10,Beijing,78.44,148.85,33.44,118.0
2024-07-11,Beijing,89.23,120.96,28.64,134.0
2024-07-12,Beijing,93.62,118.39,20.74,140.0
2024-07-13,Beijing,86.41,154.75,30.98,130.0
2024-07-14,Beijing,72.84,188.34,37.04,109.0
2024-07-15,Beijing,94.9,155.88,31.38,142.0
2024-07-16,Beijing,88.33,110.54,28.74,132.0
2024-07-17,Beijing,76.97,137.05,21.91,115.0
2024-07-18,Beijing,80.82,129.31,18.2,121.0
2024-07-19,Beijing,68.98,155.78,29.12,103.0
2024-07-20,Beijing,85.21,146.62,34.0,128.0
2024-07-21,Beijing,78.15,168.45,26.06,117.0
2024-07-22,Beijing,67.52,118.81,27.39,101.0
2024-07-23,Beijing,86.02,144.76,27.18,129.0
2024-07-24,Beijing,78.84,140.16,28.75,118.0
2024-07-25,Beijing,74.41,173.21,32.66,112.0
2024-07-26,Beijing,71.74,138.84,36.18,108.0
2024-07-27,Beijing,106.31,143.0,31.05,159.0
2024-07-28,Beijing,72.92,111.75,27.92,109.0
2024-07-29,Beijing,82.08,136.84,34.21,123.0
2024-07-30,Beijing,79.25,146.31,39.4,119.0
2024-07-31,Beijing,67.1,144.88,32.03,101.0
2024-08-01,Beijing,81.71,148.04,25.86,123.0
2024-08-02,Beijing,107.11,170.25,36.17,161.0
2024-08-03,Beijing,103.68,106.3,35.26,156.0
2024-08-04,Beijing,92.71,153.09,27.45,139.0
2024-08-05,Beijing,92.84,116.08,33.76,139.0
2024-08-06,Beijing,90.26,114.05,25.8,135.0
2024-08-07,Beijing,91.27,151.04,29.67,137.0
2024-08-08,Beijing,98.83,139.51,33.06,148.0
2024-08-09,Beijing,89.1,166.46,36.04,134.0
2024-08-10,Beijing,102.08,157.71,28.21,153.0
2024-08-11,Beijing,93.62,133.94,40.27,140.0
2024-08-12,Beijing,113.7,158.24,44.58,171.0
2024-08-13,Beijing,78.46,166.35,40.14,118.0
2024-08-14,Beijing,78.76,145.21,32.18,118.0
2024-08-15,Beijing,111.97,146.23,43.68,168.0
2024-08-16,Beijing,108.95,175.84,40.66,163.0
2024-08-17,Beijing,95.73,166.59,35.2,144.0
2024-08-18,Beijing,90.97,151.55,33.58,136.0
2024-08-19,Beijing,86.94,179.61,32.82,130.0
2024-08-20,Beijing,83.05,153.17,36.27,125.0
2024-08-21,Beijing,98.48,138.7,38.04,148.0
2024-08-22,Beijing,102.05,142.5,35.62,153.0
2024-08-23,Beijing,99.65,139.56,26.38,149.0
2024-08-24,Beijing,86.71,171.17,36.14,130.0
2024-08-25,Beijing,100.89,145.38,28.13,151.0
2024-08-26,Beijing,90.12,129.94,38.51,135.0
2024-08-27,Beijing,94.49,159.14,38.34,142.0
2024-08-28,Beijing,80.39,153.0,30.17,121.0
2024-08-29,Beijing,90.47,152.99,38.34,136.0
2024-08-30,Beijing,87.12,146.74,31.53,131.0
2024-08-31,Beijing,93.2,145.96,26.04,140.0
2024-09-01,Beijing,76.91,134.4,26.22,115.0
2024-09-02,Beijing,85.31,139.8,27.61,128.0
2024-09-03,Beijing,85.11,134.34,31.29,128.0
2024-09-04,Beijing,90.87,152.32,25.45,136.0
2024-09-05,Beijing,89.7,148.62,26.67,135.0
2024-09-06,Beijing,78.74,129.9,28.58,118.0
2024-09-07,Beijing,92.09,150.71,28.89,138.0
2024-09-08,Beijing,108.55,136.12,33.19,163.0
2024-09-09,Beijing,83.36,143.46,24.56,125.0
2024-09-10,Beijing,75.52,144.6,35.26,113.0
2024-09-11,Beijing,80.84,125.63,26.14,121.0
2024-09-12,Beijing,81.86,147.57,26.24,123.0
2024-09-13,Beijing,89.71,142.79,22.79,135.0
2024-09-14,Beijing,83.04,152.51,37.37,125.0
2024-09-15,Beijing,83.35,158.68,35.41,125.0
2024-09-16,Beijing,82.17,160.57,23.58,123.0
2024-09-17,Beijing,98.68,143.15,20.94,148.0
2024-09-18,Beijing,76.34,149.98,29.35,115.0
2024-09-19,Beijing,78.94,173.78,23.84,118.0
2024-09-20,Beijing,80.2,139.6,29.83,120.0
2024-09-21,Beijing,90.7,153.75,34.48,136.0
2024-09-22,Beijing,105.73,152.97,25.89,159.0
2024-09-23,Beijing,95.06,139.13,39.33,143.0
2024-09-24,Beijing,100.19,133.89,24.49,150.0
2024-09-25,Beijing,92.35,179.29,22.54,139.0
2024-09-26,Beijing,86.51,121.02,35.44,130.0
2024-09-27,Beijing,88.9,159.59,25.33,133.0
2024-09-28,Beijing,100.16,149.63,29.52,150.0
2024-09-29,Beijing,80.24,145.65,38.45,120.0
2024-09-30,Beijing,86.64,141.66,39.64,130.0
2024-10-01,Beijing,82.44,140.19,34.66,124.0
2024-10-02,Beijing,72.24,153.78,27.09,108.0
2024-10-03,Beijing,88.5,118.4,36.35,133.0
2024-10-04,Beijing,89.59,145.63,39.72,134.0
2024-10-05,Beijing,95.18,192.02,35.92,143.0
2024-10-06,Beijing,115.08,161.26,25.36,173.0
2024-10-07,Beijing,85.16,134.33,29.63,128.0
2024-10-08,Beijing,94.9,117.76,30.37,142.0
2024-10-09,Beijing,85.11,147.11,23.12,128.0
2024-10-10,Beijing,100.89,157.91,30.45,151.0
2024-10-11,Beijing,97.0,154.94,26.64,145.0
2024-10-12,Beijing,93.99,161.93,26.03,141.0
2024-10-13,Beijing,87.27,178.11,37.55,131.0
2024-10-14,Beijing,94.76,183.31,24.31,142.0
2024-10-15,Beijing,88.77,157.8,30.9,133.0
2024-10-16,Beijing,94.56,161.44,33.45,142.0
2024-10-17,Beijing,80.72,154.34,29.22,121.0
2024-10-18,Beijing,103.98,169.45,19.67,156.0
2024-10-19,Beijing,99.54,140.13,23.27,149.0
2024-10-20,Beijing,90.82,155.71,27.76,136.0
2024-10-21,Beijing,107.07,141.11,34.17,161.0
2024-10-22,Beijing,90.71,161.09,29.41,136.0
2024-10-23,Beijing,84.34,150.89,38.3,127.0
2024-10-24,Beijing,83.86,161.9,29.41,126.0
2024-10-25,Beijing,93.43,154.22,27.58,140.0
2024-10-26,Beijing,73.2,155.42,30.79,110.0
2024-10-27,Beijing,95.89,155.79,33.07,144.0
2024-10-28,Beijing,91.36,171.94,25.32,137.0
2024-10-29,Beijing,96.18,147.42,31.79,144.0
2024-10-30,Beijing,87.8,141.34,19.21,132.0
2024-10-31,Beijing,90.47,181.97,32.65,136.0
2024-11-01,Beijing,93.14,174.05,34.22,140.0
2024-11-02,Beijing,62.37,143.19,35.15,94.0
2024-11-03,Beijing,102.98,145.94,32.3,154.0
2024-11-04,Beijing,108.28,125.09,35.49,162.0
2024-11-05,Beijing,107.79,177.08,32.27,162.0
2024-11-06,Beijing,76.7,151.9,23.43,115.0
2024-11-07,Beijing,100.82,151.42,23.21,151.0
2024-11-08,Beijing,73.17,183.71,33.16,110.0
2024-11-09,Beijing,88.38,151.92,27.45,133.0
2024-11-10,Beijing,102.55,136.49,27.64,154.0
2024-11-11,Beijing,94.9,156.24,30.95,142.0
2024-11-12,Beijing,103.45,139.63,30.23,155.0
2024-11-13,Beijing,89.92,157.86,26.26,135.0
2024-11-14,Beijing,93.5,169.06,23.49,140.0
2024-11-15,Beijing,102.46,161.93,21.09,154.0
2024-11-16,Beijing,94.83,147.22,21.41,142.0
2024-11-17,Beijing,101.45,172.02,24.38,152.0
2024-11-18,Beijing,78.16,174.15,20.44,117.0
2024-11-19,Beijing,93.04,159.38,26.18,140.0
2024-11-20,Beijing,96.65,172.1,40.67,145.0
2024-11-21,Beijing,99.77,158.18,26.6,150.0
2024-11-22,Beijing,101.85,168.36,21.65,153.0
2024-11-23,Beijing,76.28,146.67,24.71,114.0
2024-11-24,Beijing,96.28,141.73,24.68,144.0
2024-11-25,Beijing,84.41,151.35,19.53,127.0
2024-11-26,Beijing,70.9,148.95,21.77,106.0
2024-11-27,Beijing,91.91,162.97,32.1,138.0
2024-11-28,Beijing,85.06,144.95,20.54,128.0
2024-11-29,Beijing,99.64,162.27,19.55,149.0
2024-11-30,Beijing,84.64,185.44,24.27,127.0
2024-12-01,Beijing,98.67,179.51,33.25,148.0
2024-12-02,Beijing,93.64,161.12,26.49,140.0
2024-12-03,Beijing,96.21,157.88,30.11,144.0
2024-12-04,Beijing,81.86,169.01,31.26,123.0
2024-12-05,Beijing,98.05,161.47,16.83,147.0
2024-12-06,Beijing,87.72,183.71,23.12,132.0
2024-12-07,Beijing,96.26,174.53,20.82,144.0
2024-12-08,Beijing,97.83,170.1,25.34,147.0
2024-12-09,Beijing,97.9,137.83,29.11,147.0
2024-12-10,Beijing,81.68,168.82,21.77,123.0
2024-12-11,Beijing,88.57,179.23,28.65,133.0
2024-12-12,Beijing,95.24,177.03,23.11,143.0
2024-12-13,Beijing,102.38,159.13,30.77,154.0
2024-12-14,Beijing,101.56,169.13,22.08,152.0
2024-12-15,Beijing,91.33,167.0,35.12,137.0
2024-12-16,Beijing,84.02,169.76,29.18,126.0
2024-12-17,Beijing,96.57,176.79,28.25,145.0
2024-12-18,Beijing,94.03,155.04,22.32,141.0
2024-12-19,Beijing,88.78,150.84,27.14,133.0
2024-12-20,Beijing,98.76,148.45,29.04,148.0
2024-12-21,Beijing,112.69,168.67,35.92,169.0
2024-12-22,Beijing,101.97,151.5,21.71,153.0
2024-12-23,Beijing,79.54,180.33,31.17,119.0
2024-12-24,Beijing,93.47,165.47,19.34,140.0
2024-12-25,Beijing,84.72,174.12,21.73,127.0
2024-12-26,Beijing,76.52,163.01,31.37,115.0
2024-12-27,Beijing,105.69,158.49,29.39,159.0
2024-12-28,Beijing,97.84,168.22,26.27,147.0
2024-12-29,Beijing,79.36,183.35,16.54,119.0
2024-12-30,Beijing,84.32,158.81,29.5,126.0
2024-12-31,Beijing,87.26,148.32,30.25,131.0
2025-01-01,Beijing,88.01,154.53,18.4,132.0
2025-01-02,Beijing,74.99,161.95,21.58,112.0
2025-01-03,Beijing,100.56,153.51,32.85,151.0
2025-01-04,Beijing,93.96,166.91,31.52,141.0
2025-01-05,Beijing,90.26,156.31,35.07,135.0
2025-01-06,Beijing,92.08,179.22,25.3,138.0
2025-01-07,Beijing,108.89,173.62,22.19,163.0
2025-01-08,Beijing,84.41,171.25,27.85,127.0
2025-01-09,Beijing,88.64,162.88,35.86,133.0
2025-01-10,Beijing,86.65,169.23,26.38,130.0
2025-01-11,Beijing,78.48,179.6,30.54,118.0
2025-01-12,Beijing,95.3,173.56,25.38,143.0
2025-01-13,Beijing,93.05,167.25,34.25,140.0
2025-01-14,Beijing,103.19,175.52,24.8,155.0
2025-01-15,Beijing,88.2,158.5,30.6,132.0
2025-01-16,Beijing,86.09,188.23,30.35,129.0
2025-01-17,Beijing,70.63,152.17,25.62,106.0
2025-01-18,Beijing,93.32,171.38,27.67,140.0
2025-01-19,Beijing,66.5,156.52,28.07,100.0
2025-01-20,Beijing,85.46,159.86,25.39,128.0
2025-01-21,Beijing,81.64,160.3,21.79,122.0
2025-01-22,Beijing,100.95,154.86,22.37,151.0
2025-01-23,Beijing,99.7,159.54,19.87,150.0
2025-01-24,Beijing,92.15,163.8,24.85,138.0
2025-01-25,Beijing,81.1,167.75,27.94,122.0
2025-01-26,Beijing,97.8,164.95,22.11,147.0
2025-01-27,Beijing,81.84,155.08,15.34,123.0
2025-01-28,Beijing,78.96,161.69,18.47,118.0
2025-01-29,Beijing,101.36,152.18,24.56,152.0
2025-01-30,Beijing,92.5,157.57,22.83,139.0
2025-01-31,Beijing,81.54,147.46,11.89,122.0
2025-02-01,Beijing,95.06,149.57,25.68,143.0
2025-02-02,Beijing,100.27,141.45,16.92,150.0
2025-02-03,Beijing,87.71,169.68,14.96,132.0
2025-02-04,Beijing,85.36,159.26,25.99,128.0
2025-02-05,Beijing,84.89,176.16,19.98,127.0
2025-02-06,Beijing,88.39,147.36,23.13,133.0
2025-02-07,Beijing,93.31,182.23,30.59,140.0
2025-02-08,Beijing,93.5,162.96,17.35,140.0
2025-02-09,Beijing,78.62,148.51,22.53,118.0
2025-02-10,Beijing,80.89,171.44,22.04,121.0
2025-02-11,Beijing,84.2,178.42,28.11,126.0
2025-02-12,Beijing,96.47,186.86,29.17,145.0
2025-02-13,Beijing,75.4,165.23,20.9,113.0
2025-02-14,Beijing,79.62,150.38,22.71,119.0
2025-02-15,Beijing,73.88,140.8,23.45,111.0
2025-02-16,Beijing,100.45,175.24,21.05,151.0
2025-02-17,Beijing,69.84,135.91,22.95,105.0
2025-02-18,Beijing,81.16,167.85,22.26,122.0
2025-02-19,Beijing,91.2,134.67,19.69,137.0
2025-02-20,Beijing,77.76,168.01,18.23,117.0
2025-02-21,Beijing,84.66,150.6,13.45,127.0
2025-02-22,Beijing,96.02,181.95,20.13,144.0
2025-02-23,Beijing,92.37,149.29,27.55,139.0
2025-02-24,Beijing,79.68,168.99,8.14,120.0
2025-02-25,Beijing,87.75,129.49,20.93,132.0
2025-02-26,Beijing,69.27,144.44,29.02,104.0
2025-02-27,Beijing,89.34,144.1,30.39,134.0
2025-02-28,Beijing,65.21,185.59,20.18,98.0
2025-03-01,Beijing,75.27,149.44,17.06,113.0
2025-03-02,Beijing,83.36,135.4,33.7,125.0
2025-03-03,Beijing,98.91,143.94,27.2,148.0
2025-03-04,Beijing,92.96,126.11,21.18,139.0
2025-03-05,Beijing,74.41,164.0,30.37,112.0
2025-03-06,Beijing,91.24,133.44,29.98,137.0
2025-03-07,Beijing,83.97,125.07,22.97,126.0
2025-03-08,Beijing,75.67,140.29,29.08,114.0
2025-03-09,Beijing,82.77,133.67,16.71,124.0
2025-03-10,Beijing,74.79,142.12,19.22,112.0
2025-03-11,Beijing,109.7,146.25,18.8,165.0
2025-03-12,Beijing,87.72,158.42,23.97,132.0
2025-03-13,Beijing,78.74,157.79,19.75,118.0
2025-03-14,Beijing,83.35,146.56,24.04,125.0
2025-03-15,Beijing,90.74,148.44,17.56,136.0
2025-03-16,Beijing,61.58,122.56,19.87,92.0
2025-03-17,Beijing,81.33,164.59,21.43,122.0
2025-03-18,Beijing,65.64,166.78,27.29,98.0
2025-03-19,Beijing,73.43,130.15,26.42,110.0
2025-03-20,Beijing,80.07,137.68,25.85,120.0
2025-03-21,Beijing,81.37,160.86,38.8,122.0
2025-03-22,Beijing,75.11,148.77,24.87,113.0
2025-03-23,Beijing,77.86,116.67,26.69,117.0
2025-03-24,Beijing,88.84,107.21,34.83,133.0
2025-03-25,Beijing,77.15,157.37,21.34,116.0
2025-03-26,Beijing,74.09,149.97,27.95,111.0
2025-03-27,Beijing,72.8,150.11,25.63,109.0
2025-03-28,Beijing,85.76,150.76,21.36,129.0
2025-03-29,Beijing,69.64,143.79,27.81,104.0
2025-03-30,Beijing,66.43,139.12,15.64,100.0
2025-03-31,Beijing,58.87,164.77,19.45,88.0
2025-04-01,Beijing,80.06,131.52,17.93,120.0
2025-04-02,Beijing,83.95,138.63,22.28,126.0
2025-04-03,Beijing,81.52,158.45,24.89,122.0
2025-04-04,Beijing,71.39,170.1,23.49,107.0
2025-04-05,Beijing,86.54,120.43,23.11,130.0
2025-04-06,Beijing,80.56,128.56,24.31,121.0
2025-04-07,Beijing,81.25,137.61,33.38,122.0
2025-04-08,Beijing,84.09,118.43,21.23,126.0
2025-04-09,Beijing,68.12,117.96,15.06,102.0
2025-04-10,Beijing,69.84,150.83,22.83,105.0
2025-04-11,Beijing,56.19,123.87,17.13,84.0
2025-04-12,Beijing,77.01,130.05,24.18,116.0
2025-04-13,Beijing,79.32,143.06,14.78,119.0
2025-04-14,Beijing,70.81,112.53,16.8,106.0
2025-04-15,Beijing,66.66,136.45,17.67,100.0
2025-04-16,Beijing,76.53,142.64,24.71,115.0
2025-04-17,Beijing,64.7,113.9,29.86,97.0
2025-04-18,Beijing,76.6,114.87,20.69,115.0
2025-04-19,Beijing,59.06,120.98,16.85,89.0
2025-04-20,Beijing,68.17,147.88,31.21,102.0
2025-04-21,Beijing,72.17,136.07,15.13,108.0
2025-04-22,Beijing,66.78,115.62,21.74,100.0
2025-04-23,Beijing,63.24,121.31,20.63,95.0
2025-04-24,Beijing,62.99,137.85,22.57,94.0
2025-04-25,Beijing,49.88,110.59,15.76,75.0
2025-04-26,Beijing,62.7,162.9,16.47,94.0
2025-04-27,Beijing,62.63,106.43,34.31,94.0
2025-04-28,Beijing,74.7,113.75,24.56,112.0
2025-04-29,Beijing,60.05,100.26,13.57,90.0
2025-04-30,Beijing,60.1,115.38,18.15,90.0
2025-05-01,Beijing,60.82,110.98,12.17,91.0
2025-05-02,Beijing,56.12,91.54,18.34,84.0
2025-05-03,Beijing,77.85,128.54,20.73,117.0
2025-05-04,Beijing,64.44,113.81,13.15,97.0
2025-05-05,Beijing,66.59,101.85,16.44,100.0
2025-05-06,Beijing,71.13,98.58,13.39,107.0
2025-05-07,Beijing,76.75,102.01,18.69,115.0
2025-05-08,Beijing,65.61,106.29,12.16,98.0
2025-05-09,Beijing,52.61,115.87,10.8,79.0
2025-05-10,Beijing,73.88,120.79,21.11,111.0
2025-05-11,Beijing,60.7,116.03,15.59,91.0
2025-05-12,Beijing,67.93,80.09,24.58,102.0
2025-05-13,Beijing,67.74,112.73,18.59,102.0
2025-05-14,Beijing,52.07,89.79,11.56,78.0
2025-05-15,Beijing,40.53,85.12,15.54,61.0
2025-05-16,Beijing,45.84,123.27,14.42,69.0
2025-05-17,Beijing,47.21,124.75,10.65,71.0
2025-05-18,Beijing,60.95,121.67,10.75,91.0
2025-05-19,Beijing,47.64,114.88,18.87,71.0
2025-05-20,Beijing,45.32,111.6,17.2,68.0
2025-05-21,Beijing,54.88,130.95,11.68,82.0
2025-05-22,Beijing,56.22,117.3,9.75,84.0
2025-05-23,Beijing,43.37,90.55,9.39,65.0
2025-05-24,Beijing,42.51,108.12,7.33,64.0
2025-05-25,Beijing,49.56,132.12,19.09,74.0
2025-05-26,Beijing,27.11,115.3,8.43,41.0
2025-05-27,Beijing,52.55,90.1,16.08,79.0
2025-05-28,Beijing,45.13,87.61,7.0,68.0
2025-05-29,Beijing,33.39,97.81,4.36,50.0
2025-05-30,Beijing,42.68,94.2,6.51,64.0
2025-05-31,Beijing,33.46,100.8,6.5,50.0
2025-06-01,Beijing,64.7,103.93,10.73,97.0
2025-06-02,Beijing,41.1,107.27,4.69,62.0
2025-06-03,Beijing,55.75,79.42,8.59,84.0
2025-06-04,Beijing,7.03,107.39,8.35,11.0
2025-06-05,Beijing,33.13,115.72,2.14,50.0
2025-06-06,Beijing,42.73,106.16,14.91,64.0
2025-06-07,Beijing,47.04,80.89,2.0,71.0
2025-06-08,Beijing,39.69,97.2,7.97,60.0
2025-06-09,Beijing,45.07,111.08,20.15,68.0
2025-06-10,Beijing,45.46,109.86,7.05,68.0
2025-06-11,Beijing,34.72,103.25,6.47,52.0
2025-06-12,Beijing,43.21,109.51,7.41,65.0
2025-06-13,Beijing,42.27,77.75,7.71,63.0
2025-06-14,Beijing,24.0,96.11,14.34,36.0
2025-06-15,Beijing,39.98,110.75,4.46,60.0
2025-06-16,Beijing,47.57,103.2,10.97,71.0
2025-06-17,Beijing,38.72,89.02,8.35,58.0
2025-06-18,Beijing,54.73,105.37,9.97,82.0
2025-06-19,Beijing,49.09,101.97,6.39,74.0
2025-06-20,Beijing,46.85,109.51,13.47,70.0
2025-06-21,Beijing,50.41,101.4,12.36,76.0
2025-06-22,Beijing,35.37,104.91,22.14,53.0
2025-06-23,Beijing,37.43,87.03,15.02,56.0
2025-06-24,Beijing,44.18,101.64,15.66,66.0
2025-06-25,Beijing,51.98,81.13,13.78,78.0
2025-06-26,Beijing,52.07,112.38,6.76,78.0
2025-06-27,Beijing,33.6,107.16,20.6,50.0
2025-06-28,Beijing,50.62,96.25,11.14,76.0
2025-06-29,Beijing,40.27,105.3,8.16,60.0
2025-06-30,Beijing,33.76,86.17,13.28,51.0
2025-07-01,Beijing,52.26,97.52,9.86,78.0
2025-07-02,Beijing,19.91,109.52,6.63,30.0
2025-07-03,Beijing,45.44,72.19,3.01,68.0
2025-07-04,Beijing,41.67,105.3,7.3,63.0
2025-07-05,Beijing,52.28,88.83,15.89,78.0
2025-07-06,Beijing,42.48,73.37,12.07,64.0
2025-07-07,Beijing,43.38,72.56,6.1,65.0
2025-07-08,Beijing,42.16,114.57,11.01,63.0
2025-07-09,Beijing,33.03,124.7,9.04,50.0
2025-07-10,Beijing,39.45,119.48,12.3,59.0
2025-07-11,Beijing,48.17,91.59,13.7,72.0
2025-07-12,Beijing,53.63,114.17,10.64,80.0
2025-07-13,Beijing,50.36,89.89,6.4,76.0
2025-07-14,Beijing,49.04,105.17,14.31,74.0
2025-07-15,Beijing,44.91,110.11,8.96,67.0
2025-07-16,Beijing,34.97,96.34,8.71,52.0
2025-07-17,Beijing,62.09,95.69,12.15,93.0
2025-07-18,Beijing,56.04,118.52,9.38,84.0
2025-07-19,Beijing,41.7,77.01,15.85,63.0
2025-07-20,Beijing,55.04,97.77,10.52,83.0
2025-07-21,Beijing,54.93,106.81,11.75,82.0
2025-07-22,Beijing,53.63,97.3,14.34,80.0
2025-07-23,Beijing,30.96,112.19,12.68,46.0
2025-07-24,Beijing,49.43,101.64,5.11,74.0
2025-07-25,Beijing,39.56,91.84,8.09,59.0
2025-07-26,Beijing,41.37,109.22,18.21,62.0
2025-07-27,Beijing,27.65,108.63,9.69,41.0
2025-07-28,Beijing,28.56,129.11,18.95,43.0
2025-07-29,Beijing,22.03,105.59,4.97,33.0
2025-07-30,Beijing,54.27,90.65,5.49,81.0
2025-07-31,Beijing,56.72,133.52,13.48,85.0
2025-08-01,Beijing,50.94,83.45,11.05,76.0
2025-08-02,Beijing,43.87,104.83,12.63,66.0
2025-08-03,Beijing,47.77,111.62,9.63,72.0
2025-08-04,Beijing,47.35,117.88,7.75,71.0
2025-08-05,Beijing,58.12,100.64,13.26,87.0
2025-08-06,Beijing,59.48,122.21,17.57,89.0
2025-08-07,Beijing,56.15,142.6,21.55,84.0
2025-08-08,Beijing,45.76,124.38,13.29,69.0
2025-08-09,Beijing,68.58,132.69,10.91,103.0
2025-08-10,Beijing,55.01,109.72,11.72,83.0
2025-08-11,Beijing,57.8,122.44,11.73,87.0
2025-08-12,Beijing,55.43,85.65,16.47,83.0
2025-08-13,Beijing,55.29,127.74,21.21,83.0
2025-08-14,Beijing,66.32,106.41,13.81,99.0
2025-08-15,Beijing,65.46,105.88,15.18,98.0
2025-08-16,Beijing,54.12,110.04,19.2,81.0
2025-08-17,Beijing,55.7,117.76,29.46,84.0
2025-08-18,Beijing,51.06,128.86,16.34,77.0
2025-08-19,Beijing,53.06,121.83,19.78,80.0
2025-08-20,Beijing,67.51,126.33,17.95,101.0
2025-08-21,Beijing,69.5,116.91,16.38,104.0
2025-08-22,Beijing,55.64,124.72,18.19,83.0
2025-08-23,Beijing,58.51,122.79,15.36,88.0
2025-08-24,Beijing,52.68,119.02,16.78,79.0
2025-08-25,Beijing,69.59,117.49,26.66,104.0
2025-08-26,Beijing,62.22,108.37,18.58,93.0
2025-08-27,Beijing,48.76,92.01,12.38,73.0
2025-08-28,Beijing,58.58,125.33,12.58,88.0
2025-08-29,Beijing,52.7,106.55,13.76,79.0
2025-08-30,Beijing,63.68,112.77,16.47,96.0
2025-08-31,Beijing,57.85,124.4,20.91,87.0
2025-09-01,Beijing,59.38,141.55,18.42,89.0
2025-09-02,Beijing,55.95,114.93,26.25,84.0
